FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,AL,NGDP_XDC,6,P3M,2019-Q4,421518.228531
Q,BY,NGDP_XDC,6,P3M,2009-Q1,2918.41
Q,BY,NGDP_XDC,6,P3M,2009-Q2,3301.08
Q,BY,NGDP_XDC,6,P3M,2009-Q3,4162.1
Q,BY,NGDP_XDC,6,P3M,2009-Q4,3827.54
Q,BY,NGDP_XDC,6,P3M,2010-Q1,3290.84
Q,BY,NGDP_XDC,6,P3M,2010-Q2,3922.88
Q,BY,NGDP_XDC,6,P3M,2010-Q3,5000.57
Q,BY,NGDP_XDC,6,P3M,2010-Q4,4832.29
Q,BY,NGDP_XDC,6,P3M,2011-Q1,4660.53
Q,BY,NGDP_XDC,6,P3M,2011-Q2,6461.96
Q,BY,NGDP_XDC,6,P3M,2011-Q3,8611.72
Q,BY,NGDP_XDC,6,P3M,2011-Q4,10990.29
Q,BY,NGDP_XDC,6,P3M,2012-Q1,10621.92
Q,BY,NGDP_XDC,6,P3M,2012-Q2,13750.47
Q,BY,NGDP_XDC,6,P3M,2012-Q3,14797.06
Q,BY,NGDP_XDC,6,P3M,2012-Q4,15592.22
Q,BY,NGDP_XDC,6,P3M,2013-Q1,13701.36
Q,BY,NGDP_XDC,6,P3M,2013-Q2,16372.03
Q,BY,NGDP_XDC,6,P3M,2013-Q3,18573.68
Q,BY,NGDP_XDC,6,P3M,2013-Q4,18421.78
Q,BY,NGDP_XDC,6,P3M,2014-Q1,16670.21
Q,BY,NGDP_XDC,6,P3M,2014-Q2,19125.68
Q,BY,NGDP_XDC,6,P3M,2014-Q3,22635.56
Q,BY,NGDP_XDC,6,P3M,2014-Q4,22147.82
Q,BY,NGDP_XDC,6,P3M,2015-Q1,19821.31
Q,BY,NGDP_XDC,6,P3M,2015-Q2,21597.59
Q,BY,NGDP_XDC,6,P3M,2015-Q3,24524.41
Q,BY,NGDP_XDC,6,P3M,2015-Q4,23966.5
Q,BY,NGDP_XDC,6,P3M,2016-Q1,21121.7
Q,BY,NGDP_XDC,6,P3M,2016-Q2,23052.5
Q,BY,NGDP_XDC,6,P3M,2016-Q3,25720.6
Q,BY,NGDP_XDC,6,P3M,2016-Q4,25054.2
Q,BY,NGDP_XDC,6,P3M,2017-Q1,22652.4
Q,BY,NGDP_XDC,6,P3M,2017-Q2,25341.2
Q,BY,NGDP_XDC,6,P3M,2017-Q3,28569.2
Q,BY,NGDP_XDC,6,P3M,2017-Q4,29185.4
Q,BY,NGDP_XDC,6,P3M,2018-Q1,26766.1
Q,BY,NGDP_XDC,6,P3M,2018-Q2,29341.8
Q,BY,NGDP_XDC,6,P3M,2018-Q3,33127.3
Q,BY,NGDP_XDC,6,P3M,2018-Q4,33084.5
Q,BY,NGDP_XDC,6,P3M,2019-Q1,29077.2
Q,BY,NGDP_XDC,6,P3M,2019-Q2,31688
Q,BY,NGDP_XDC,6,P3M,2019-Q3,36170.1
Q,BY,NGDP_XDC,6,P3M,2019-Q4,35016.4
Q,CL,NGDP_XDC,6,P3M,2009-Q1,23201799.1
Q,CL,NGDP_XDC,6,P3M,2009-Q2,23582326
Q,CL,NGDP_XDC,6,P3M,2009-Q3,23199390.7
Q,CL,NGDP_XDC,6,P3M,2009-Q4,26702841.1
Q,CL,NGDP_XDC,6,P3M,2010-Q1,25865236.7
Q,CL,NGDP_XDC,6,P3M,2010-Q2,27003164
Q,CL,NGDP_XDC,6,P3M,2010-Q3,27574201.9
Q,CL,NGDP_XDC,6,P3M,2010-Q4,31066008
Q,CL,NGDP_XDC,6,P3M,2011-Q1,30099766.1
Q,CL,NGDP_XDC,6,P3M,2011-Q2,30133888.1
Q,CL,NGDP_XDC,6,P3M,2011-Q3,29017724.8
Q,CL,NGDP_XDC,6,P3M,2011-Q4,32754711.3
Q,CL,NGDP_XDC,6,P3M,2012-Q1,31874887.6
Q,CL,NGDP_XDC,6,P3M,2012-Q2,32111832.1
Q,CL,NGDP_XDC,6,P3M,2012-Q3,31012280.2
Q,CL,NGDP_XDC,6,P3M,2012-Q4,34948342.4
Q,CL,NGDP_XDC,6,P3M,2013-Q1,33213415.7
Q,CL,NGDP_XDC,6,P3M,2013-Q2,33990993.1
Q,CL,NGDP_XDC,6,P3M,2013-Q3,33433372.2
Q,CL,NGDP_XDC,6,P3M,2013-Q4,37238434.8
Q,CL,NGDP_XDC,6,P3M,2014-Q1,36077488
Q,CL,NGDP_XDC,6,P3M,2014-Q2,36627476.8
Q,CL,NGDP_XDC,6,P3M,2014-Q3,35772848.2
Q,CL,NGDP_XDC,6,P3M,2014-Q4,40121640.9
Q,CL,NGDP_XDC,6,P3M,2015-Q1,39179707.8
Q,CL,NGDP_XDC,6,P3M,2015-Q2,39535450
Q,CL,NGDP_XDC,6,P3M,2015-Q3,38263478.3
Q,CL,NGDP_XDC,6,P3M,2015-Q4,42574712.2
Q,CL,NGDP_XDC,6,P3M,2016-Q1,41953610.8
Q,CL,NGDP_XDC,6,P3M,2016-Q2,41447910.4
Q,CL,NGDP_XDC,6,P3M,2016-Q3,40805268.5
Q,CL,NGDP_XDC,6,P3M,2016-Q4,45330598.1
Q,CL,NGDP_XDC,6,P3M,2017-Q1,43602201.3
Q,CL,NGDP_XDC,6,P3M,2017-Q2,44040884.6
Q,CL,NGDP_XDC,6,P3M,2017-Q3,43782195.8
Q,CL,NGDP_XDC,6,P3M,2017-Q4,48330844.2
Q,CL,NGDP_XDC,6,P3M,2018-Q1,47222449
Q,CL,NGDP_XDC,6,P3M,2018-Q2,47526133.8
Q,CL,NGDP_XDC,6,P3M,2018-Q3,45751315.7
Q,CL,NGDP_XDC,6,P3M,2018-Q4,50766053.5
Q,CL,NGDP_XDC,6,P3M,2019-Q1,49022753.2
Q,CL,NGDP_XDC,6,P3M,2019-Q2,49487887.1
Q,CL,NGDP_XDC,6,P3M,2019-Q3,48370573.6
Q,CL,NGDP_XDC,6,P3M,2019-Q4,51559493
Q,BA,NGDP_XDC,6,P3M,2009-Q1,5680.398
Q,BA,NGDP_XDC,6,P3M,2009-Q2,6163.053
Q,BA,NGDP_XDC,6,P3M,2009-Q3,6715.924
Q,BA,NGDP_XDC,6,P3M,2009-Q4,6239.144
Q,BA,NGDP_XDC,6,P3M,2010-Q1,5760.243
Q,BA,NGDP_XDC,6,P3M,2010-Q2,6340.988
Q,BA,NGDP_XDC,6,P3M,2010-Q3,6751.898
Q,BA,NGDP_XDC,6,P3M,2010-Q4,6511.825
Q,BA,NGDP_XDC,6,P3M,2011-Q1,6060.593
Q,BA,NGDP_XDC,6,P3M,2011-Q2,6499.655
Q,BA,NGDP_XDC,6,P3M,2011-Q3,7079.306
Q,BA,NGDP_XDC,6,P3M,2011-Q4,6591.708
Q,BA,NGDP_XDC,6,P3M,2012-Q1,5817.01
Q,BA,NGDP_XDC,6,P3M,2012-Q2,6441.312
Q,BA,NGDP_XDC,6,P3M,2012-Q3,7218.394
Q,BA,NGDP_XDC,6,P3M,2012-Q4,6745.994
Q,BA,NGDP_XDC,6,P3M,2013-Q1,6125.67
Q,BA,NGDP_XDC,6,P3M,2013-Q2,6629.886
Q,BA,NGDP_XDC,6,P3M,2013-Q3,7273.839
Q,BA,NGDP_XDC,6,P3M,2013-Q4,6749.361
Q,BA,NGDP_XDC,6,P3M,2014-Q1,6308.495
Q,BA,NGDP_XDC,6,P3M,2014-Q2,6605.822
Q,BA,NGDP_XDC,6,P3M,2014-Q3,7292.125
Q,BA,NGDP_XDC,6,P3M,2014-Q4,7152.268
Q,BA,NGDP_XDC,6,P3M,2015-Q1,6421.315
Q,BA,NGDP_XDC,6,P3M,2015-Q2,7042.105
Q,BA,NGDP_XDC,6,P3M,2015-Q3,7723.376
Q,BA,NGDP_XDC,6,P3M,2015-Q4,7402.256
Q,BA,NGDP_XDC,6,P3M,2016-Q1,6745.097
Q,BA,NGDP_XDC,6,P3M,2016-Q2,7274.833
Q,BA,NGDP_XDC,6,P3M,2016-Q3,8112.047
Q,BA,NGDP_XDC,6,P3M,2016-Q4,7772.483
Q,BA,NGDP_XDC,6,P3M,2017-Q1,7055.895
Q,BA,NGDP_XDC,6,P3M,2017-Q2,7631.253
Q,BA,NGDP_XDC,6,P3M,2017-Q3,8531.661
Q,BA,NGDP_XDC,6,P3M,2017-Q4,8157.428
Q,BA,NGDP_XDC,6,P3M,2018-Q1,7595.442
Q,BA,NGDP_XDC,6,P3M,2018-Q2,8242.842
Q,BA,NGDP_XDC,6,P3M,2018-Q3,8932.633
Q,BA,NGDP_XDC,6,P3M,2018-Q4,8673.16
Q,BA,NGDP_XDC,6,P3M,2019-Q1,8020.781
Q,BA,NGDP_XDC,6,P3M,2019-Q2,8741.838
Q,BA,NGDP_XDC,6,P3M,2019-Q3,9426.684
Q,BA,NGDP_XDC,6,P3M,2019-Q4,9039.56
Q,KH,NGDP_XDC,6,P3M,NA,NA
Q,BO,NGDP_XDC,6,P3M,2009-Q1,29103.6448257407
Q,BO,NGDP_XDC,6,P3M,2009-Q2,30558.884739613
Q,BO,NGDP_XDC,6,P3M,2009-Q3,30249.8093032838
Q,BO,NGDP_XDC,6,P3M,2009-Q4,31814.4063137807
Q,BO,NGDP_XDC,6,P3M,2010-Q1,30795.0165247351
Q,BO,NGDP_XDC,6,P3M,2010-Q2,34356.0165494061
Q,BO,NGDP_XDC,6,P3M,2010-Q3,34896.4274665337
Q,BO,NGDP_XDC,6,P3M,2010-Q4,37828.1075006067
Q,BO,NGDP_XDC,6,P3M,2011-Q1,38214.2827467633
Q,BO,NGDP_XDC,6,P3M,2011-Q2,41003.3285076758
Q,BO,NGDP_XDC,6,P3M,2011-Q3,42897.1717241886
Q,BO,NGDP_XDC,6,P3M,2011-Q4,44116.77993829
Q,BO,NGDP_XDC,6,P3M,2012-Q1,42785.003252824
Q,BO,NGDP_XDC,6,P3M,2012-Q2,45997.6401882041
Q,BO,NGDP_XDC,6,P3M,2012-Q3,47047.4965140479
Q,BO,NGDP_XDC,6,P3M,2012-Q4,51323.737651498
Q,BO,NGDP_XDC,6,P3M,2013-Q1,49829.4964053084
Q,BO,NGDP_XDC,6,P3M,2013-Q2,52449.1972328443
Q,BO,NGDP_XDC,6,P3M,2013-Q3,53503.6693259295
Q,BO,NGDP_XDC,6,P3M,2013-Q4,56073.6686996031
Q,BO,NGDP_XDC,6,P3M,2014-Q1,53960.5696465569
Q,BO,NGDP_XDC,6,P3M,2014-Q2,56635.1886659917
Q,BO,NGDP_XDC,6,P3M,2014-Q3,57868.4259379548
Q,BO,NGDP_XDC,6,P3M,2014-Q4,59539.4749162856
Q,BO,NGDP_XDC,6,P3M,2015-Q1,55975.7491920893
Q,BO,NGDP_XDC,6,P3M,2015-Q2,56814.280224878
Q,BO,NGDP_XDC,6,P3M,2015-Q3,56306.1929443886
Q,BO,NGDP_XDC,6,P3M,2015-Q4,58935.1475332171
Q,BO,NGDP_XDC,6,P3M,2016-Q1,55360.4591887283
Q,BO,NGDP_XDC,6,P3M,2016-Q2,56563.7031590752
Q,BO,NGDP_XDC,6,P3M,2016-Q3,59641.189185328
Q,BO,NGDP_XDC,6,P3M,2016-Q4,62967.8305092877
Q,BO,NGDP_XDC,6,P3M,2017-Q1,61026.4182003544
Q,BO,NGDP_XDC,6,P3M,2017-Q2,61794.1127861127
Q,BO,NGDP_XDC,6,P3M,2017-Q3,66836.4448020758
Q,BO,NGDP_XDC,6,P3M,2017-Q4,69527.7415739329
Q,BO,NGDP_XDC,6,P3M,2018-Q1,66707.9805945893
Q,BO,NGDP_XDC,6,P3M,2018-Q2,66902.3936540447
Q,BO,NGDP_XDC,6,P3M,2018-Q3,69456.0383151798
Q,BR,NGDP_XDC,6,P3M,2009-Q1,756127.1
Q,BR,NGDP_XDC,6,P3M,2009-Q2,803577.5
Q,BR,NGDP_XDC,6,P3M,2009-Q3,852843.2
Q,BR,NGDP_XDC,6,P3M,2009-Q4,920491.5
Q,BR,NGDP_XDC,6,P3M,2010-Q1,886397.4
Q,BR,NGDP_XDC,6,P3M,2010-Q2,944145
Q,BR,NGDP_XDC,6,P3M,2010-Q3,997934.7
Q,BR,NGDP_XDC,6,P3M,2010-Q4,1057369.8
Q,BR,NGDP_XDC,6,P3M,2011-Q1,1016530.7
Q,BR,NGDP_XDC,6,P3M,2011-Q2,1086712.2
Q,BR,NGDP_XDC,6,P3M,2011-Q3,1112334.2
Q,BR,NGDP_XDC,6,P3M,2011-Q4,1160804.9
Q,BR,NGDP_XDC,6,P3M,2012-Q1,1129474.1
Q,BR,NGDP_XDC,6,P3M,2012-Q2,1183125.6
Q,BR,NGDP_XDC,6,P3M,2012-Q3,1230448.8
Q,BR,NGDP_XDC,6,P3M,2012-Q4,1271711.5
Q,BR,NGDP_XDC,6,P3M,2013-Q1,1241614
Q,BR,NGDP_XDC,6,P3M,2013-Q2,1322580.2
Q,BR,NGDP_XDC,6,P3M,2013-Q3,1354134
Q,BR,NGDP_XDC,6,P3M,2013-Q4,1413290.8
Q,BR,NGDP_XDC,6,P3M,2014-Q1,1385979.5
Q,BR,NGDP_XDC,6,P3M,2014-Q2,1422320.4
Q,BR,NGDP_XDC,6,P3M,2014-Q3,1462125.7
Q,BR,NGDP_XDC,6,P3M,2014-Q4,1508527.4
Q,BR,NGDP_XDC,6,P3M,2015-Q1,1456670.8
Q,BR,NGDP_XDC,6,P3M,2015-Q2,1479980.9
Q,BR,NGDP_XDC,6,P3M,2015-Q3,1508226.8
Q,BR,NGDP_XDC,6,P3M,2015-Q4,1550908.5
Q,BR,NGDP_XDC,6,P3M,2016-Q1,1500225.7
Q,BR,NGDP_XDC,6,P3M,2016-Q2,1558991.5
Q,BR,NGDP_XDC,6,P3M,2016-Q3,1577186.7
Q,BR,NGDP_XDC,6,P3M,2016-Q4,1632924.1
Q,BR,NGDP_XDC,6,P3M,2017-Q1,1585969.4
Q,BR,NGDP_XDC,6,P3M,2017-Q2,1630936.3
Q,BR,NGDP_XDC,6,P3M,2017-Q3,1648571.1
Q,BR,NGDP_XDC,6,P3M,2017-Q4,1720002.1
Q,BR,NGDP_XDC,6,P3M,2018-Q1,1680867.4
Q,BR,NGDP_XDC,6,P3M,2018-Q2,1733452.7
Q,BR,NGDP_XDC,6,P3M,2018-Q3,1768337
Q,BR,NGDP_XDC,6,P3M,2018-Q4,1821483.9
Q,BR,NGDP_XDC,6,P3M,2019-Q1,1765633.5
Q,BR,NGDP_XDC,6,P3M,2019-Q2,1834366.3
Q,BR,NGDP_XDC,6,P3M,2019-Q3,1884002.8
Q,BR,NGDP_XDC,6,P3M,2019-Q4,1923021
Q,AT,NGDP_XDC,6,P3M,2009-Q1,68570.6801
Q,AT,NGDP_XDC,6,P3M,2009-Q2,71443.559
Q,AT,NGDP_XDC,6,P3M,2009-Q3,72195.712
Q,AT,NGDP_XDC,6,P3M,2009-Q4,75834.0719
Q,AT,NGDP_XDC,6,P3M,2010-Q1,69190.206
Q,AT,NGDP_XDC,6,P3M,2010-Q2,73490.4062
Q,AT,NGDP_XDC,6,P3M,2010-Q3,74453.4188
Q,AT,NGDP_XDC,6,P3M,2010-Q4,78762.6078
Q,AT,NGDP_XDC,6,P3M,2011-Q1,73518.3133
Q,AT,NGDP_XDC,6,P3M,2011-Q2,77337.4985
Q,AT,NGDP_XDC,6,P3M,2011-Q3,78092.6029
Q,AT,NGDP_XDC,6,P3M,2011-Q4,81180.2404
Q,AT,NGDP_XDC,6,P3M,2012-Q1,76233.6121
Q,AT,NGDP_XDC,6,P3M,2012-Q2,79368.3651
Q,AT,NGDP_XDC,6,P3M,2012-Q3,79558.1798
Q,AT,NGDP_XDC,6,P3M,2012-Q4,83492.8889
Q,AT,NGDP_XDC,6,P3M,2013-Q1,77118.6104
Q,AT,NGDP_XDC,6,P3M,2013-Q2,80679.2818
Q,AT,NGDP_XDC,6,P3M,2013-Q3,81143.5786
Q,AT,NGDP_XDC,6,P3M,2013-Q4,84968.7254
Q,AT,NGDP_XDC,6,P3M,2014-Q1,78975.2647
Q,AT,NGDP_XDC,6,P3M,2014-Q2,83235.7166
Q,AT,NGDP_XDC,6,P3M,2014-Q3,83365.8328
Q,AT,NGDP_XDC,6,P3M,2014-Q4,87569.2501
Q,AT,NGDP_XDC,6,P3M,2015-Q1,81812.3856
Q,AT,NGDP_XDC,6,P3M,2015-Q2,85599.7353
Q,AT,NGDP_XDC,6,P3M,2015-Q3,86296.6614
Q,AT,NGDP_XDC,6,P3M,2015-Q4,90560.4512
Q,AT,NGDP_XDC,6,P3M,2016-Q1,86018.2413
Q,AT,NGDP_XDC,6,P3M,2016-Q2,89349.7876
Q,AT,NGDP_XDC,6,P3M,2016-Q3,88843.7615
Q,AT,NGDP_XDC,6,P3M,2016-Q4,93396.1563
Q,AT,NGDP_XDC,6,P3M,2017-Q1,88503.1851
Q,AT,NGDP_XDC,6,P3M,2017-Q2,92031.918
Q,AT,NGDP_XDC,6,P3M,2017-Q3,91967.7907
Q,AT,NGDP_XDC,6,P3M,2017-Q4,96838.367
Q,AT,NGDP_XDC,6,P3M,2018-Q1,92971.202
Q,AT,NGDP_XDC,6,P3M,2018-Q2,95316.6283
Q,AT,NGDP_XDC,6,P3M,2018-Q3,95348.8769
Q,AT,NGDP_XDC,6,P3M,2018-Q4,101725.181
Q,AT,NGDP_XDC,6,P3M,2019-Q1,96074.3752
Q,AT,NGDP_XDC,6,P3M,2019-Q2,98844.7595
Q,AT,NGDP_XDC,6,P3M,2019-Q3,98974.1708
Q,AT,NGDP_XDC,6,P3M,2019-Q4,103681.976
Q,BN,NGDP_XDC,6,P3M,2009-Q1,3563.7
Q,BN,NGDP_XDC,6,P3M,2009-Q2,3254.6
Q,BN,NGDP_XDC,6,P3M,2009-Q3,3895.7
Q,BN,NGDP_XDC,6,P3M,2009-Q4,4897.378
Q,BN,NGDP_XDC,6,P3M,2010-Q1,4194.361
Q,BN,NGDP_XDC,6,P3M,2010-Q2,3874.566
Q,BN,NGDP_XDC,6,P3M,2010-Q3,4096.877
Q,BN,NGDP_XDC,6,P3M,2010-Q4,4701.505
Q,BN,NGDP_XDC,6,P3M,2011-Q1,4994.16772426
Q,BN,NGDP_XDC,6,P3M,2011-Q2,4872.725849745
Q,BN,NGDP_XDC,6,P3M,2011-Q3,5191.094
Q,BN,NGDP_XDC,6,P3M,2011-Q4,5521.379
Q,BN,NGDP_XDC,6,P3M,2012-Q1,5363.5
Q,BN,NGDP_XDC,6,P3M,2012-Q2,4779
Q,BN,NGDP_XDC,6,P3M,2012-Q3,5157.9
Q,BN,NGDP_XDC,6,P3M,2012-Q4,5884.7
Q,BN,NGDP_XDC,6,P3M,2013-Q1,6067.5
Q,BN,NGDP_XDC,6,P3M,2013-Q2,5626.4
Q,BN,NGDP_XDC,6,P3M,2013-Q3,5347.1
Q,BN,NGDP_XDC,6,P3M,2013-Q4,5597.7
Q,BN,NGDP_XDC,6,P3M,2014-Q1,5737.2
Q,BN,NGDP_XDC,6,P3M,2014-Q2,5479.2
Q,BN,NGDP_XDC,6,P3M,2014-Q3,5209.6
Q,BN,NGDP_XDC,6,P3M,2014-Q4,5245.6
Q,BN,NGDP_XDC,6,P3M,2015-Q1,4655.6
Q,BN,NGDP_XDC,6,P3M,2015-Q2,4526.3
Q,BN,NGDP_XDC,6,P3M,2015-Q3,4321.9
Q,BN,NGDP_XDC,6,P3M,2015-Q4,4274.2
Q,BN,NGDP_XDC,6,P3M,2016-Q1,3940.7
Q,BN,NGDP_XDC,6,P3M,2016-Q2,4029.4
Q,BN,NGDP_XDC,6,P3M,2016-Q3,3763.6
Q,BN,NGDP_XDC,6,P3M,2016-Q4,4014
Q,CO,NGDP_XDC,6,P3M,2009-Q1,116789920.457479
Q,CO,NGDP_XDC,6,P3M,2009-Q2,120112442.953679
Q,CO,NGDP_XDC,6,P3M,2009-Q3,127658563.611467
Q,CO,NGDP_XDC,6,P3M,2009-Q4,137013072.977375
Q,CO,NGDP_XDC,6,P3M,2010-Q1,126440499.568806
Q,CO,NGDP_XDC,6,P3M,2010-Q2,130651029.706017
Q,CO,NGDP_XDC,6,P3M,2010-Q3,137102196.51481
Q,CO,NGDP_XDC,6,P3M,2010-Q4,149866274.210366
Q,CO,NGDP_XDC,6,P3M,2011-Q1,142335161.627894
Q,CO,NGDP_XDC,6,P3M,2011-Q2,148329311.406353
Q,CO,NGDP_XDC,6,P3M,2011-Q3,156888164.339959
Q,CO,NGDP_XDC,6,P3M,2011-Q4,171470362.625795
Q,CO,NGDP_XDC,6,P3M,2012-Q1,158190869.038248
Q,CO,NGDP_XDC,6,P3M,2012-Q2,161371464.472846
Q,CO,NGDP_XDC,6,P3M,2012-Q3,166362380.988973
Q,CO,NGDP_XDC,6,P3M,2012-Q4,180582285.499934
Q,CO,NGDP_XDC,6,P3M,2013-Q1,164587913.669646
Q,CO,NGDP_XDC,6,P3M,2013-Q2,173151240.799292
Q,CO,NGDP_XDC,6,P3M,2013-Q3,181903465.904573
Q,CO,NGDP_XDC,6,P3M,2013-Q4,194450379.626489
Q,CO,NGDP_XDC,6,P3M,2014-Q1,180412518.415762
Q,CO,NGDP_XDC,6,P3M,2014-Q2,183072373.182332
Q,CO,NGDP_XDC,6,P3M,2014-Q3,193080812.973678
Q,CO,NGDP_XDC,6,P3M,2014-Q4,206337295.428229
Q,CO,NGDP_XDC,6,P3M,2015-Q1,188325418.122376
Q,CO,NGDP_XDC,6,P3M,2015-Q2,190719325.672264
Q,CO,NGDP_XDC,6,P3M,2015-Q3,206431097.113824
Q,CO,NGDP_XDC,6,P3M,2015-Q4,219216159.091536
Q,CO,NGDP_XDC,6,P3M,2016-Q1,202084918.274841
Q,CO,NGDP_XDC,6,P3M,2016-Q2,206715259.557144
Q,CO,NGDP_XDC,6,P3M,2016-Q3,218354642.929259
Q,CO,NGDP_XDC,6,P3M,2016-Q4,236627179.238756
Q,CO,NGDP_XDC,6,P3M,2017-Q1,216202769.142348
Q,CO,NGDP_XDC,6,P3M,2017-Q2,219615891.574185
Q,CO,NGDP_XDC,6,P3M,2017-Q3,233794403.327826
Q,CO,NGDP_XDC,6,P3M,2017-Q4,250857935.955641
Q,CO,NGDP_XDC,6,P3M,2018-Q1,230416169.011058
Q,CO,NGDP_XDC,6,P3M,2018-Q2,236022230.728294
Q,CO,NGDP_XDC,6,P3M,2018-Q3,251232226.900951
Q,CO,NGDP_XDC,6,P3M,2018-Q4,268260373.359697
Q,CO,NGDP_XDC,6,P3M,2019-Q1,245414429.811293
Q,CO,NGDP_XDC,6,P3M,2019-Q2,255020996.641209
Q,CO,NGDP_XDC,6,P3M,2019-Q3,270632580.555548
Q,CO,NGDP_XDC,6,P3M,2019-Q4,290661524.533611
Q,CZ,NGDP_XDC,6,P3M,2009-Q1,937723
Q,CZ,NGDP_XDC,6,P3M,2009-Q2,992356
Q,CZ,NGDP_XDC,6,P3M,2009-Q3,994134
Q,CZ,NGDP_XDC,6,P3M,2009-Q4,1030107
Q,CZ,NGDP_XDC,6,P3M,2010-Q1,923738
Q,CZ,NGDP_XDC,6,P3M,2010-Q2,1012488
Q,CZ,NGDP_XDC,6,P3M,2010-Q3,1014980
Q,CZ,NGDP_XDC,6,P3M,2010-Q4,1041664
Q,CZ,NGDP_XDC,6,P3M,2011-Q1,942714
Q,CZ,NGDP_XDC,6,P3M,2011-Q2,1025544
Q,CZ,NGDP_XDC,6,P3M,2011-Q3,1029737
Q,CZ,NGDP_XDC,6,P3M,2011-Q4,1064328
Q,CZ,NGDP_XDC,6,P3M,2012-Q1,963681
Q,CZ,NGDP_XDC,6,P3M,2012-Q2,1029962
Q,CZ,NGDP_XDC,6,P3M,2012-Q3,1030184
Q,CZ,NGDP_XDC,6,P3M,2012-Q4,1065085
Q,CZ,NGDP_XDC,6,P3M,2013-Q1,955889
Q,CZ,NGDP_XDC,6,P3M,2013-Q2,1034830
Q,CZ,NGDP_XDC,6,P3M,2013-Q3,1052330
Q,CZ,NGDP_XDC,6,P3M,2013-Q4,1099762
Q,CZ,NGDP_XDC,6,P3M,2014-Q1,997951
Q,CZ,NGDP_XDC,6,P3M,2014-Q2,1088654
Q,CZ,NGDP_XDC,6,P3M,2014-Q3,1116501
Q,CZ,NGDP_XDC,6,P3M,2014-Q4,1142660
Q,CZ,NGDP_XDC,6,P3M,2015-Q1,1066579
Q,CZ,NGDP_XDC,6,P3M,2015-Q2,1163326
Q,CZ,NGDP_XDC,6,P3M,2015-Q3,1184154
Q,CZ,NGDP_XDC,6,P3M,2015-Q4,1211319
Q,CZ,NGDP_XDC,6,P3M,2016-Q1,1114961
Q,CZ,NGDP_XDC,6,P3M,2016-Q2,1215075
Q,CZ,NGDP_XDC,6,P3M,2016-Q3,1216961
Q,CZ,NGDP_XDC,6,P3M,2016-Q4,1249876
Q,CZ,NGDP_XDC,6,P3M,2017-Q1,1168642
Q,CZ,NGDP_XDC,6,P3M,2017-Q2,1285296
Q,CZ,NGDP_XDC,6,P3M,2017-Q3,1305042
Q,CZ,NGDP_XDC,6,P3M,2017-Q4,1351763
Q,CZ,NGDP_XDC,6,P3M,2018-Q1,1247835
Q,CZ,NGDP_XDC,6,P3M,2018-Q2,1358981
Q,CZ,NGDP_XDC,6,P3M,2018-Q3,1374728
Q,CZ,NGDP_XDC,6,P3M,2018-Q4,1428121
Q,CZ,NGDP_XDC,6,P3M,2019-Q1,1327625
Q,CZ,NGDP_XDC,6,P3M,2019-Q2,1441153
Q,CZ,NGDP_XDC,6,P3M,2019-Q3,1470589
Q,CZ,NGDP_XDC,6,P3M,2019-Q4,1509438
Q,EE,NGDP_XDC,6,P3M,2009-Q1,3469.9675
Q,EE,NGDP_XDC,6,P3M,2009-Q2,3626.7768
Q,EE,NGDP_XDC,6,P3M,2009-Q3,3492.1098
Q,EE,NGDP_XDC,6,P3M,2009-Q4,3622.9567
Q,EE,NGDP_XDC,6,P3M,2010-Q1,3339.3549
Q,EE,NGDP_XDC,6,P3M,2010-Q2,3695.5367
Q,EE,NGDP_XDC,6,P3M,2010-Q3,3831.3261
Q,EE,NGDP_XDC,6,P3M,2010-Q4,3996.8713
Q,EE,NGDP_XDC,6,P3M,2011-Q1,3807.4846
Q,EE,NGDP_XDC,6,P3M,2011-Q2,4254.0287
Q,EE,NGDP_XDC,6,P3M,2011-Q3,4345.8279
Q,EE,NGDP_XDC,6,P3M,2011-Q4,4421.8623
Q,EE,NGDP_XDC,6,P3M,2012-Q1,4133.8592
Q,EE,NGDP_XDC,6,P3M,2012-Q2,4581.3263
Q,EE,NGDP_XDC,6,P3M,2012-Q3,4629.956
Q,EE,NGDP_XDC,6,P3M,2012-Q4,4705.5956
Q,EE,NGDP_XDC,6,P3M,2013-Q1,4451.0777
Q,EE,NGDP_XDC,6,P3M,2013-Q2,4831.7609
Q,EE,NGDP_XDC,6,P3M,2013-Q3,4868.9393
Q,EE,NGDP_XDC,6,P3M,2013-Q4,4881.6145
Q,EE,NGDP_XDC,6,P3M,2014-Q1,4660.4676
Q,EE,NGDP_XDC,6,P3M,2014-Q2,5107.6818
Q,EE,NGDP_XDC,6,P3M,2014-Q3,5098.2367
Q,EE,NGDP_XDC,6,P3M,2014-Q4,5313.6035
Q,EE,NGDP_XDC,6,P3M,2015-Q1,4767.0211
Q,EE,NGDP_XDC,6,P3M,2015-Q2,5280.9073
Q,EE,NGDP_XDC,6,P3M,2015-Q3,5295.3889
Q,EE,NGDP_XDC,6,P3M,2015-Q4,5438.8977
Q,EE,NGDP_XDC,6,P3M,2016-Q1,5117.7857
Q,EE,NGDP_XDC,6,P3M,2016-Q2,5492.4332
Q,EE,NGDP_XDC,6,P3M,2016-Q3,5513.9743
Q,EE,NGDP_XDC,6,P3M,2016-Q4,5807.2947
