REF_AREA,INDICATOR,SEX,SERIES_NAME,SERIES_YEAR,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,SERIES_CATEGORY,SERIES_TYPE,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,TIME_SINCE_FIRST_BIRTH,INTERVAL,SERIES_METHOD,LOWER_BOUND,UPPER_BOUND,MODEL,date,country,D3.CHLD.MORT
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2008-07,119.7279,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.28124,2008.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,119.7279
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2005-07,134.1469,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.42348,2005.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,134.1469
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2002-07,146.2501,Included in IGME,Deaths per 1000 live births,MICS,Direct,11.27998,2002.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,146.2501
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,1999-07,138.1178,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.12507,1999.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,138.1178
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,1996-01,141.6126,Included in IGME,Deaths per 1000 live births,MICS,Direct,13.69995,1996,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,141.6126
Cameroon,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,1991-07,149.9594,Included in IGME,Deaths per 1000 live births,MICS,Direct,15.35638,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Cameroon,149.9594
Colombia,Under-five mortality rate,Total,Demographic and Health Survey 2015 (Direct),2015,2012-07,16.5,Included in IGME,Deaths per 1000 live births,DHS,Direct,1.6,2012.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Colombia,16.5
Colombia,Under-five mortality rate,Total,Demographic and Health Survey 2015 (Direct),2015,2007-07,20.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,1.94,2007.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Colombia,20.9
Colombia,Under-five mortality rate,Total,Demographic and Health Survey 2015 (Direct),2015,2002-07,22.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.14,2002.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Colombia,22.9
Colombia,Under-five mortality rate,Total,Demographic and Health Survey 2015 (Direct),2015,1997-07,25.06,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.1,1997.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Colombia,25.06
Colombia,Under-five mortality rate,Total,Demographic and Health Survey 2015 (Direct),2015,1992-07,32.54,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.83,1992.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2015,Colombia,32.54
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2015-07,85.91,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.789088,2015.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,85.91
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2014-07,90.32,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.040367,2014.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,90.32
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2013-07,86.95,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.95226,2013.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,86.95
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2012-07,87.91,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.878984,2012.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,87.91
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2011-07,107.61,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.944461,2011.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,107.61
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2010-07,103.36,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.897042,2010.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,103.36
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2009-07,103.05,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.140151,2009.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,103.05
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2008-07,113.73,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.605568,2008.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,113.73
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2007-07,123.83,Included in IGME,Deaths per 1000 live births,MICS,Direct,11.65372,2007.5,NA,NA,1,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,123.83
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2006-01,108.6,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.057402,2006,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,108.6
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2004-01,130.8,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.68885,2004,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,130.8
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2002-01,129.02,Included in IGME,Deaths per 1000 live births,MICS,Direct,9.886554,2002,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,129.02
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,2000-01,142.6,Included in IGME,Deaths per 1000 live births,MICS,Direct,11.90846,2000,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,142.6
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,1998-01,140.8,Included in IGME,Deaths per 1000 live births,MICS,Direct,12.85405,1998,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,140.8
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,1996-01,152.25,Included in IGME,Deaths per 1000 live births,MICS,Direct,14.24919,1996,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,152.25
Côte d'Ivoire,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2016 (Direct),2016,1993-07,154.67,Included in IGME,Deaths per 1000 live births,MICS,Direct,13.36961,1993.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Côte d'Ivoire,154.67
Djibouti,Under-five mortality rate,Total,PAPFAM Family Health Survey 2012 (Direct),2012,2010-01,67.8,Included in IGME,Deaths per 1000 live births,PAP,Direct,NA,2010,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Djibouti,67.8
Dominican Republic,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2010-07,31.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.6,2010.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Dominican Republic,31.4
Dominican Republic,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2005-07,36.9,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.2,2005.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Dominican Republic,36.9
Dominican Republic,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,2000-07,43.8,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.4,2000.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Dominican Republic,43.8
Dominican Republic,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1995-07,45.4,Included in IGME,Deaths per 1000 live births,DHS,Direct,7,1995.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Dominican Republic,45.4
Dominican Republic,Under-five mortality rate,Total,Demographic and Health Survey 2013 (Direct),2013,1990-07,65.6,Included in IGME,Deaths per 1000 live births,DHS,Direct,14,1990.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2013,Dominican Republic,65.6
Dominican Republic,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2012-01,34.65,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.13,2012,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Dominican Republic,34.65
Dominican Republic,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2008-01,35.29,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.16,2008,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Dominican Republic,35.29
Dominican Republic,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,2004-01,33.62,Included in IGME,Deaths per 1000 live births,MICS,Direct,2.96,2004,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Dominican Republic,33.62
Dominican Republic,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1999-07,37.43,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.63,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Dominican Republic,37.43
Dominican Republic,Under-five mortality rate,Total,Multiple Indicator Cluster Survey 2014 (Direct),2014,1994-07,45.78,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.48,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Dominican Republic,45.78
Ecuador,Under-five mortality rate,Total,"National Health and Nutrition Survey, Imputed birth and deaths 2012 (Direct)",2012,2009-07,20.2,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Ecuador,20.2
Ecuador,Under-five mortality rate,Total,"National Health and Nutrition Survey, Imputed birth and deaths 2012 (Direct)",2012,2004-07,22.3,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,2004.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Ecuador,22.3
Ecuador,Under-five mortality rate,Total,"National Health and Nutrition Survey, Imputed birth and deaths 2012 (Direct)",2012,1999-07,27.8,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,1999.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Ecuador,27.8
Ecuador,Under-five mortality rate,Total,"National Health and Nutrition Survey, Imputed birth and deaths 2012 (Direct)",2012,1994-07,44.6,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,1994.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Ecuador,44.6
Ecuador,Under-five mortality rate,Total,"National Health and Nutrition Survey, Imputed birth and deaths 2012 (Direct)",2012,1989-07,47,Included in IGME,Deaths per 1000 live births,Others,Direct,NA,1989.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Ecuador,47
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2012-07,26.33,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.34,2012.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,26.33
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2009-07,30.24,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.97,2009.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,30.24
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2006-07,35.34,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.87,2006.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,35.34
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2003-07,34.79,Included in IGME,Deaths per 1000 live births,DHS,Direct,2.85,2003.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,34.79
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2000-07,44.63,Included in IGME,Deaths per 1000 live births,DHS,Direct,3.81,2000.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,44.63
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1996-07,54.74,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.9,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,54.74
Egypt,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1991-07,75.12,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.79,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Egypt,75.12
Egypt,Under-five mortality rate,Total,Health Indicator Survey 2015 (Indirect),2015,2011-08,34.03471,Included in IGME,Deaths per 1000 live births,MIS,Indirect,4.607567,2011.662,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Egypt,34.03471
Egypt,Under-five mortality rate,Total,Health Indicator Survey 2015 (Indirect),2015,2009-08,33.04692,Included in IGME,Deaths per 1000 live births,MIS,Indirect,3.9021,2009.6,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Egypt,33.04692
Egypt,Under-five mortality rate,Total,Health Indicator Survey 2015 (Indirect),2015,2007-03,45.96112,Included in IGME,Deaths per 1000 live births,MIS,Indirect,3.944669,2007.249,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Egypt,45.96112
Egypt,Under-five mortality rate,Total,Health Indicator Survey 2015 (Indirect),2015,2004-08,45.54688,Included in IGME,Deaths per 1000 live births,MIS,Indirect,4.193058,2004.614,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Egypt,45.54688
Egypt,Under-five mortality rate,Total,Health Indicator Survey 2015 (Indirect),2015,2001-08,57.06908,Included in IGME,Deaths per 1000 live births,MIS,Indirect,5.063801,2001.587,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2015,Egypt,57.06908
El Salvador,Under-five mortality rate,Total,National Health Survey 2014 (Direct),2014,2011-07,19.16,Included in IGME,Deaths per 1000 live births,MICS,Direct,2.91,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,El Salvador,19.16
El Salvador,Under-five mortality rate,Total,National Health Survey 2014 (Direct),2014,2006-07,21.51,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.11,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,El Salvador,21.51
El Salvador,Under-five mortality rate,Total,National Health Survey 2014 (Direct),2014,2001-07,27.27,Included in IGME,Deaths per 1000 live births,MICS,Direct,4.02,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,El Salvador,27.27
El Salvador,Under-five mortality rate,Total,National Health Survey 2014 (Direct),2014,1996-07,33.24,Included in IGME,Deaths per 1000 live births,MICS,Direct,3.96,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,El Salvador,33.24
El Salvador,Under-five mortality rate,Total,National Health Survey 2014 (Direct),2014,1991-07,50.58,Included in IGME,Deaths per 1000 live births,MICS,Direct,6.45,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,El Salvador,50.58
Eswatini,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2011-07,75.48748,Included in IGME,Deaths per 1000 live births,MICS,Direct,7.420729,2011.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Eswatini,75.48748
Eswatini,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2006-07,124.2183,Included in IGME,Deaths per 1000 live births,MICS,Direct,18.04318,2006.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Eswatini,124.2183
Eswatini,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,2001-07,138.2571,Included in IGME,Deaths per 1000 live births,MICS,Direct,13.38377,2001.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Eswatini,138.2571
Eswatini,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,1996-07,91.94247,Included in IGME,Deaths per 1000 live births,MICS,Direct,10.94685,1996.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Eswatini,91.94247
Eswatini,Under-five mortality rate,Total,Multiple Indicator Cluster Survey (MM adjusted) 2014 (Direct),2014,1991-07,52.55536,Included in IGME,Deaths per 1000 live births,MICS,Direct,8.139343,1991.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Eswatini,52.55536
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2015-01,67.90147,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.508304,2015,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,67.90147
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2013-01,66.46251,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.714018,2013,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,66.46251
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2011-01,81.32761,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.565207,2011,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,81.32761
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2009-01,92.32729,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.816574,2009,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,92.32729
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2007-01,103.0343,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.886644,2007,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,103.0343
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2005-01,103.8754,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.250421,2005,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,103.8754
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2003-01,117.798,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.884664,2003,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,117.798
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,2001-01,141.5975,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.76957,2001,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,141.5975
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1999-01,118.7316,Included in IGME,Deaths per 1000 live births,DHS,Direct,10.66501,1999,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,118.7316
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1997-01,169.6741,Included in IGME,Deaths per 1000 live births,DHS,Direct,13.38925,1997,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,169.6741
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1995-01,159.4105,Included in IGME,Deaths per 1000 live births,DHS,Direct,14.93881,1995,NA,NA,2,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,159.4105
Ethiopia,Under-five mortality rate,Total,Demographic and Health Survey 2016 (Direct),2016,1992-07,183.7069,Included in IGME,Deaths per 1000 live births,DHS,Direct,18.3026,1992.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2016,Ethiopia,183.7069
Gabon,Under-five mortality rate,Total,Demographic and Health Survey (MM adjusted) 2012 (Direct),2012,2009-07,62.62146,Included in IGME,Deaths per 1000 live births,DHS,Direct,4.619616,2009.5,NA,NA,5,Survey/Census with Full Birth Histories,NA,NA,NA,2012,Gabon,62.62146
Georgia,Under-five mortality rate,Total,Vital Statistics of the National Center for Disease Control and Public Health 2016 (VR),2016,2008-07,16,Included in IGME,Deaths per 1000 live births,VR,Vital Records,0.519231,2008.5,NA,NA,1,Vital Registration,NA,NA,NA,2016,Georgia,16
Georgia,Under-five mortality rate,Total,Vital Statistics of the National Center for Disease Control and Public Health 2016 (VR),2016,2007-07,15.6,Included in IGME,Deaths per 1000 live births,VR,Vital Records,0.5162787,2007.5,NA,NA,1,Vital Registration,NA,NA,NA,2016,Georgia,15.6
Georgia,Under-five mortality rate,Total,Vital Statistics of the National Center for Disease Control and Public Health 2016 (VR),2016,2006-07,19.7,Included in IGME,Deaths per 1000 live births,VR,Vital Records,0.585104,2006.5,NA,NA,1,Vital Registration,NA,NA,NA,2016,Georgia,19.7
Georgia,Under-five mortality rate,Total,Vital Statistics of the National Center for Disease Control and Public Health 2016 (VR),2016,2005-07,19.4,Included in IGME,Deaths per 1000 live births,VR,Vital Records,0.5857126,2005.5,NA,NA,1,Vital Registration,NA,NA,NA,2016,Georgia,19.4
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2012-07,57.49,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.68,2012.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,57.49
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2009-07,75.43,Included in IGME,Deaths per 1000 live births,DHS,Direct,5.81,2009.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,75.43
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2006-07,81.97,Included in IGME,Deaths per 1000 live births,DHS,Direct,6.82,2006.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,81.97
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2003-07,86.52,Included in IGME,Deaths per 1000 live births,DHS,Direct,7.6,2003.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,86.52
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,2000-07,88.89,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.16,2000.5,NA,NA,3,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,88.89
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1997-01,100.35,Included in IGME,Deaths per 1000 live births,DHS,Direct,9.67,1997,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,100.35
Ghana,Under-five mortality rate,Total,Demographic and Health Survey 2014 (Direct),2014,1993-01,111.17,Included in IGME,Deaths per 1000 live births,DHS,Direct,8.92,1993,NA,NA,4,Survey/Census with Full Birth Histories,NA,NA,NA,2014,Ghana,111.17
Ghana,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2012-07,65.5828,Included in IGME,Deaths per 1000 live births,MIS,Indirect,10.98147,2012.533,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Ghana,65.5828
Ghana,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2010-05,80.18398,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.686628,2010.356,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Ghana,80.18398
Ghana,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2007-12,92.95743,Included in IGME,Deaths per 1000 live births,MIS,Indirect,9.962159,2007.934,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Ghana,92.95743
Ghana,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2005-04,87.77847,Included in IGME,Deaths per 1000 live births,MIS,Indirect,8.455296,2005.313,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Ghana,87.77847
Ghana,Under-five mortality rate,Total,Malaria Indicator Survey 2016 (Indirect),2016,2002-06,89.61317,Included in IGME,Deaths per 1000 live births,MIS,Indirect,7.061407,2002.45,45 to 49 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2016,Ghana,89.61317
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2009-09,151.5601,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2009.68,25 to 29 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,151.5601
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2007-10,127.3246,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2007.818,30 to 34 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,127.3246
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2005-10,139.2504,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2005.833,35 to 39 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,139.2504
Guinea,Under-five mortality rate,Total,Census 2014 (Indirect),2014,2003-08,161.1485,Included in IGME,Deaths per 1000 live births,Census,Indirect,NA,2003.628,40 to 44 years old,NA,NA,Survey/Census with Summary Birth Histories,NA,NA,NA,2014,Guinea,161.1485
